,Region,Product,Year,Month,Price
502,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2018,January,29.6
503,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,January,35.97
504,..REGION XI (DAVAO REGION),"FRESH FRUIT, AVOCADO, 1 KG",2018,January,89.33
505,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",2018,January,30.92
506,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,January,36.48
507,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,January,22.81
508,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,January,15.78
509,..REGION XI (DAVAO REGION),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2018,January,69.45
510,..REGION XI (DAVAO REGION),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2018,January,116.01
512,..REGION XI (DAVAO REGION),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,January,153.1
517,..REGION XI (DAVAO REGION),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2018,January,27.65
518,..REGION XI (DAVAO REGION),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,January,41.57
524,..REGION XI (DAVAO REGION),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,January,39.23
530,..REGION XI (DAVAO REGION),"FRESH FRUIT, LANZONES, 1 KG",2018,January,102.38
536,..REGION XI (DAVAO REGION),"CALAMANSI, LOOSE, 1 KG",2018,January,41.73
539,..REGION XI (DAVAO REGION),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,January,34.95
540,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, AVOCADO, 1 KG",2018,January,64.58
541,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",2018,January,18.21
542,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,January,32.45
543,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,January,23.73
544,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,January,20.83
545,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2018,January,51.37
546,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2018,January,101.13
554,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,January,14.72
556,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",2018,January,17.94
560,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,January,33.89
562,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2018,January,380.43
565,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2018,January,76.6
566,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, LANZONES, 1 KG",2018,January,132.54
567,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, RAMBUTAN, 1 KG",2018,January,56.25
569,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2018,January,51.11
572,..REGION XII (SOCCSKSARGEN),"CALAMANSI, LOOSE, 1 KG",2018,January,32.03
573,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2018,January,27.7
574,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2018,January,54.21
575,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,January,28.13
576,..REGION XIII (Caraga),"FRESH FRUIT, AVOCADO, 1 KG",2018,January,47.5
578,..REGION XIII (Caraga),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,January,45.37
579,..REGION XIII (Caraga),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,January,24.71
582,..REGION XIII (Caraga),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2018,January,103.01
584,..REGION XIII (Caraga),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,January,115.79
589,..REGION XIII (Caraga),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2018,January,35.39
590,..REGION XIII (Caraga),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,January,31.75
596,..REGION XIII (Caraga),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,January,38.48
602,..REGION XIII (Caraga),"FRESH FRUIT, LANZONES, 1 KG",2018,January,94.79
604,..REGION XIII (Caraga),"FRESH FRUIT, POMELO, MEDIUM, 1 KG",2018,January,60.75
608,..REGION XIII (Caraga),"CALAMANSI, LOOSE, 1 KG",2018,January,54.51
611,..REGION XIII (Caraga),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,January,25.84
612,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, AVOCADO, 1 KG",2018,January,49.35
614,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,January,52.35
615,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,January,32.11
616,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,January,37.39
617,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2018,January,29.97
618,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2018,January,135.08
619,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2018,January,50.15
620,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,January,99.58
623,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2018,January,105.71
625,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2018,January,22.53
626,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,January,30.58
632,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,January,95.63
633,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, GRAPES, 1 KG",2018,January,303.32
638,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, LANZONES, 1 KG",2018,January,52.9
639,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, RAMBUTAN, 1 KG",2018,January,68.18
644,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"CALAMANSI, LOOSE, 1 KG",2018,January,119.9
647,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,January,18.51
648,PHILIPPINES,"FRESH FRUIT, AVOCADO, 1 KG",2018,February,64.39
649,PHILIPPINES,"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",2018,February,26.33
650,PHILIPPINES,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,51.8
651,PHILIPPINES,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,February,36.49
652,PHILIPPINES,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,February,32.2
653,PHILIPPINES,"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2018,February,58.83
654,PHILIPPINES,"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2018,February,113.0
655,PHILIPPINES,"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2018,February,73.76
656,PHILIPPINES,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,February,143.42
657,PHILIPPINES,"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",2018,February,78.99
658,PHILIPPINES,"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",2018,February,89.95
659,PHILIPPINES,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2018,February,121.92
660,PHILIPPINES,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2018,February,115.96
661,PHILIPPINES,"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2018,February,38.91
662,PHILIPPINES,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,February,34.41
663,PHILIPPINES,"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2018,February,43.34
664,PHILIPPINES,"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",2018,February,20.59
665,PHILIPPINES,"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",2018,February,38.37
666,PHILIPPINES,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2018,February,30.33
667,PHILIPPINES,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2018,February,48.46
668,PHILIPPINES,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,February,49.86
669,PHILIPPINES,"FRESH FRUIT, GRAPES, 1 KG",2018,February,260.69
670,PHILIPPINES,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2018,February,258.49
671,PHILIPPINES,"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",2018,February,256.44
672,PHILIPPINES,"FRESH FRUIT, GUYABANO, 1 KG",2018,February,73.95
673,PHILIPPINES,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2018,February,81.16
674,PHILIPPINES,"FRESH FRUIT, LANZONES, 1 KG",2018,February,119.97
675,PHILIPPINES,"FRESH FRUIT, RAMBUTAN, 1 KG",2018,February,65.05
676,PHILIPPINES,"FRESH FRUIT, POMELO, MEDIUM, 1 KG",2018,February,74.73
677,PHILIPPINES,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2018,February,61.31
678,PHILIPPINES,"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",2018,February,66.0
679,PHILIPPINES,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2018,February,43.5
680,PHILIPPINES,"CALAMANSI, LOOSE, 1 KG",2018,February,58.95
681,PHILIPPINES,"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2018,February,69.17
682,PHILIPPINES,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2018,February,49.74
683,PHILIPPINES,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,February,40.31
684,..National Capital Region (NCR),"FRESH FRUIT, AVOCADO, 1 KG",2018,February,162.8
686,..National Capital Region (NCR),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,66.28
692,..National Capital Region (NCR),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,February,169.53
704,..National Capital Region (NCR),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,February,62.68
705,..National Capital Region (NCR),"FRESH FRUIT, GRAPES, 1 KG",2018,February,254.62
716,..National Capital Region (NCR),"CALAMANSI, LOOSE, 1 KG",2018,February,93.24
722,..Cordillera Administrative Region (CAR),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,64.52
723,..Cordillera Administrative Region (CAR),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,February,39.27
724,..Cordillera Administrative Region (CAR),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,February,34.59
728,..Cordillera Administrative Region (CAR),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,February,99.13
730,..Cordillera Administrative Region (CAR),"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",2018,February,94.85
732,..Cordillera Administrative Region (CAR),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2018,February,133.34
733,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2018,February,47.5
734,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,February,45.66
739,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2018,February,47.71
740,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,February,70.0
749,..Cordillera Administrative Region (CAR),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2018,February,54.29
750,..Cordillera Administrative Region (CAR),"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",2018,February,82.13
752,..Cordillera Administrative Region (CAR),"CALAMANSI, LOOSE, 1 KG",2018,February,60.17
755,..Cordillera Administrative Region (CAR),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,February,37.49
756,..REGION I (ILOCOS REGION),"FRESH FRUIT, AVOCADO, 1 KG",2018,February,62.97
758,..REGION I (ILOCOS REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,59.11
759,..REGION I (ILOCOS REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,February,49.69
760,..REGION I (ILOCOS REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,February,32.34
764,..REGION I (ILOCOS REGION),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,February,111.25
765,..REGION I (ILOCOS REGION),"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",2018,February,93.33
768,..REGION I (ILOCOS REGION),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2018,February,60.0
770,..REGION I (ILOCOS REGION),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,February,32.16
771,..REGION I (ILOCOS REGION),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2018,February,50.0
774,..REGION I (ILOCOS REGION),"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2018,February,45.31
776,..REGION I (ILOCOS REGION),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,February,51.25
777,..REGION I (ILOCOS REGION),"FRESH FRUIT, GRAPES, 1 KG",2018,February,260.16
778,..REGION I (ILOCOS REGION),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2018,February,222.5
783,..REGION I (ILOCOS REGION),"FRESH FRUIT, RAMBUTAN, 1 KG",2018,February,76.38
788,..REGION I (ILOCOS REGION),"CALAMANSI, LOOSE, 1 KG",2018,February,53.56
792,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, AVOCADO, 1 KG",2018,February,38.75
794,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,52.42
795,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,February,61.94
797,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2018,February,34.38
800,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,February,158.02
801,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",2018,February,116.33
802,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",2018,February,78.94
806,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,February,32.26
807,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2018,February,28.09
810,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2018,February,20.72
811,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2018,February,33.75
812,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,February,42.82
814,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2018,February,241.75
815,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",2018,February,255.3
816,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, GUYABANO, 1 KG",2018,February,47.32
818,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, LANZONES, 1 KG",2018,February,177.14
821,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2018,February,31.68
823,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2018,February,34.92
824,..REGION II (CAGAYAN VALLEY),"CALAMANSI, LOOSE, 1 KG",2018,February,41.63
827,..REGION II (CAGAYAN VALLEY),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,February,60.95
828,..REGION III (CENTRAL LUZON),"FRESH FRUIT, AVOCADO, 1 KG",2018,February,81.71
830,..REGION III (CENTRAL LUZON),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,63.11
831,..REGION III (CENTRAL LUZON),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,February,45.35
832,..REGION III (CENTRAL LUZON),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,February,41.81
833,..REGION III (CENTRAL LUZON),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2018,February,63.89
835,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2018,February,30.63
836,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,February,147.76
839,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2018,February,130.99
840,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2018,February,113.44
842,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,February,40.53
843,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2018,February,52.49
845,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",2018,February,43.38
847,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2018,February,57.86
848,..REGION III (CENTRAL LUZON),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,February,64.23
849,..REGION III (CENTRAL LUZON),"FRESH FRUIT, GRAPES, 1 KG",2018,February,236.94
850,..REGION III (CENTRAL LUZON),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2018,February,257.07
851,..REGION III (CENTRAL LUZON),"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",2018,February,256.67
854,..REGION III (CENTRAL LUZON),"FRESH FRUIT, LANZONES, 1 KG",2018,February,159.85
857,..REGION III (CENTRAL LUZON),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2018,February,106.78
858,..REGION III (CENTRAL LUZON),"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",2018,February,33.75
859,..REGION III (CENTRAL LUZON),"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2018,February,65.99
860,..REGION III (CENTRAL LUZON),"CALAMANSI, LOOSE, 1 KG",2018,February,70.33
866,..REGION IV-A (CALABARZON),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,56.06
867,..REGION IV-A (CALABARZON),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,February,42.72
868,..REGION IV-A (CALABARZON),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,February,35.05
871,..REGION IV-A (CALABARZON),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2018,February,17.65
872,..REGION IV-A (CALABARZON),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,February,162.4
875,..REGION IV-A (CALABARZON),"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2018,February,123.59
877,..REGION IV-A (CALABARZON),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2018,February,70.59
878,..REGION IV-A (CALABARZON),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,February,42.05
881,..REGION IV-A (CALABARZON),"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",2018,February,36.7
883,..REGION IV-A (CALABARZON),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2018,February,61.95
884,..REGION IV-A (CALABARZON),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,February,56.61
885,..REGION IV-A (CALABARZON),"FRESH FRUIT, GRAPES, 1 KG",2018,February,264.5
886,..REGION IV-A (CALABARZON),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2018,February,262.5
889,..REGION IV-A (CALABARZON),"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2018,February,103.31
893,..REGION IV-A (CALABARZON),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2018,February,60.22
895,..REGION IV-A (CALABARZON),"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2018,February,31.67
896,..REGION IV-A (CALABARZON),"CALAMANSI, LOOSE, 1 KG",2018,February,93.18
899,..REGION IV-A (CALABARZON),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,February,47.22
902,..MIMAROPA REGION,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,65.82
903,..MIMAROPA REGION,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,February,53.76
904,..MIMAROPA REGION,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,February,32.75
908,..MIMAROPA REGION,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,February,103.75
911,..MIMAROPA REGION,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2018,February,124.52
912,..MIMAROPA REGION,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2018,February,63.18
914,..MIMAROPA REGION,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,February,45.13
919,..MIMAROPA REGION,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2018,February,52.37
920,..MIMAROPA REGION,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,February,61.29
922,..MIMAROPA REGION,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2018,February,221.59
929,..MIMAROPA REGION,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2018,February,62.25
931,..MIMAROPA REGION,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2018,February,30.35
932,..MIMAROPA REGION,"CALAMANSI, LOOSE, 1 KG",2018,February,71.52
934,..MIMAROPA REGION,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2018,February,70.65
935,..MIMAROPA REGION,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,February,60.34
936,..REGION V (BICOL REGION),"FRESH FRUIT, AVOCADO, 1 KG",2018,February,59.14
938,..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,64.59
939,..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2018,February,49.07
940,..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2018,February,35.57
943,..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2018,February,46.91
944,..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2018,February,154.19
948,..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2018,February,84.67
950,..REGION V (BICOL REGION),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2018,February,27.51
951,..REGION V (BICOL REGION),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2018,February,30.94
954,..REGION V (BICOL REGION),"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2018,February,28.54
956,..REGION V (BICOL REGION),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2018,February,36.91
965,..REGION V (BICOL REGION),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2018,February,30.21
968,..REGION V (BICOL REGION),"CALAMANSI, LOOSE, 1 KG",2018,February,69.44
969,..REGION V (BICOL REGION),"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2018,February,157.94
971,..REGION V (BICOL REGION),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2018,February,17.61
972,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, AVOCADO, 1 KG",2018,February,99.42
974,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2018,February,61.38
